Infraccio_Codi Infraccio_Desc_Curta_CA Infraccio_Desc_Curta_ES Infraccio_Desc_Llarga_CA Infraccio_Desc_Llarga_ES Normativa Import_Nominal_€ Tipus_Infraccio Punts_A_Retirar 
3295 NEGATIVA_PROVA_ALCOHOL_IMPLICAT_ACCIDENT_O_COMES_INFRACCIO NEGATIVA_PRUEBA_ALCOHOL_IMPLICADO_ACCIDENTE_O_INFRACCION No_sotmetre's_a_les_proves_per_a_la_deteccio_alcoholica_si_s'esta_implicat_en_accident_de_transit_o_comes_una_infraccio_(vianants,_etc.) - LSV 1000 M 0 
3296 CONDUIR_VEHICLE_AMB_PRESENCIA_A_L'ORGANISME_DE_DROGUES CONDUCIR_VEHICULO_CON_PRESENCIA_EN_EL_ORGANISMO_DE_DROGAS Conduir_un_vehicle_amb_presencia_de_drogues_a_l'organisme - LSV 1000 M 6 
3297 CONDUIR_VEHICLE_AMB_PRESENCIA_DE_DROGUES_SENSE_PERMIS/LLICEN CONDUCIR_VEHICULO_CON_PRESENCIA_DE_DROGAS_SIN_PERMISO/LICENC Conduir_un_vehicle,_sense_tenir_el_permis_/_la_llicencia_de_conduir,_amb_presencia_de_drogues_a_l'organisme - LSV 1000 M 0 
3298 CONDUIR_BICI/VMP/CICLE_AMB_PRESENCIA_DROGUES_A_L'ORGANISME CONDUCIR_BICI/VMP/CICLO_CON_PRESENCIA_DROGAS_EN_ORGANISMO Conduir_una_BICI/VMP/CICLE_amb_presencia_de_drogues_a_l'organisme - LSV 1000 M 0 
3299 NEGATIVA_A_PROVA_DETECC.DROGUES_A_L'ORGANISME_CONDUC.VEHICLE NEGATIVA_A_PRUEBA_DETECC.DROGAS_EN_EL_ORG.CONDUCTOR_VEHICULO No_sotmetre's,_el_conductor_un_vehicle__a_les_proves_per_a_la_deteccio_de_drogues_a_organisme - LSV 1000 M 6 
3300 NEGATIVA_DETECCIO_DROGUES_CONDUCTOR_SENSE_PERMIS/LLICENCIA NEGATIVA_DETECCION_DROGAS_CONDUCTOR_SIN_PERMISO/LICENCIA_CON No_sotmetre's,_el_conductor_d'un_vehicle,_sense_tenir_el_permis_/_la_llicencia_de_conduir,__a_les_proves_per_a_la_deteccio_de_drogues_a_l'organisme - LSV 1000 M 0 
3301 NEGATIVA_PROVA_DETECCIO_DROGUES_ORGAN._BICI/VMP/CICLE NEGATIVA_PRUEBA_DETEC.DROGAS_EN_ORGAN._BICI/VMP/CICLO No_sotmetre's,_el_conductor_d'una_BICI/VMP/CICLE,_a_les_proves_per_a_la_deteccio_de_drogues_a_l'organisme - LSV 1000 M 0 
3306 NEGATIVA_DETECCIO_DROGUES_IMPLICAT_ACCIDENT_O_COMES_INFRACCI NEGATIVA_DETECCION_DROGAS_IMPLICADO_ACCIDENTE_O_INFRACCION No_sotmetre's_a_les_proves_per_a_la_deteccio_de_drogues_,_si_s'esta_implicat_en_accident_de_transit_o_comes_una_infraccio__(vianants,__etc.) - LSV 1000 M 0 
3307 INCOMPLIR_NORMES_US_ALCOHOLIMETRE_ANTIENGEGADA INCUMPLIIR_NORMAS_USO_ALCOHOLIMETRO_ANTIARRANQUE Incomplir_les_normes_sobre_us_dels_alcoholimetres_antiengegada_(manipulacio_o_manca_us) Incumplir_las_normas_sobre_el_uso_de_los_alcoholimetros_""""antiarranque""""_(manipulacion_o_falta_de_unos) LSV 500 M 0 
3388 CONDUCTOR_MENOR_TAXA_ALCOHOL_FINS_0,15_MG/L_SENSE_PERMIS CONDUCTOR_MENOR_TAXA_ALCOHOL_HASTA_0,15_MG/L_SIN_PERMISO Conduir_un_menor_edat_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,0_mg/l,_fins_a_0,15_mg/l_sense_tenir_el_permis_/_llicencia_de_conduir Conducir_un_menor_edad_un_vehiculo._Tasa_alcohol_en_aire_expirado_superior_a_0,0_mg/l,_hasta_0,15_mg/l_sin_tener_permiso_/licencia_de_conducir LSV 500 M 0 
3389 CONDUCTOR_MENOR_NOVELL_TAXA_ALCOHOL_FINS_0,15_MG/L CONDUCTOR_MENOR_NOVEL_TAXA_ALCOHOL_HASTA_0,15_MG/L Conduir_un_menor_edat_un_vehicle._Taxa_alcohol_en_aire_expirat_superior_a_0,0_mg/l,_fins_a_0,15_mg/l_conductor_novell Conducir_un_menor_edad_un_vehiculo._Tasa_alcohol_en_aire_expirado_superior_a_0,0_mg/l,_hasta_0,15_mg/l_conductor_novel LSV 500 M 0 
3390 CONDUCTOR_MENOR_NOVELL_REINCIDENT_TAXA_ALCOHOL_FINS_0,15_MG/ CONDUCTOR_MENOR_NOVEL_REINCIDENTE_TAXA_ALCOHOL_HASTA_0,15_MG Conductor_reincident._Conduir_un_menor_edat_un_vehicle._Taxa_alcohol_en_aire_expirat_superior_a_0,0_mg/l,_fins_a_0,15_mg/l_conductor_novell Conductor_reincidente._Conducir_un_menor_edad_un_vehiculo._Tasa_alcohol_en_aire_expirado_superior_a_0,0_mg/l,_hasta_0,15_mg/l_conductor_novel LSV 1000 M 0 
3391 CONDUCTOR_MENOR_TAXA_ALCOHOL_FINS_0,25_MG/L_SENSE_PERMIS CONDUCTOR_MENOR_TAXA_ALCOHOL_HASTA_0,25_MG/L_SIN_PERMISO Conduir_un_menor_edat_un_vehicle._Taxa_alcohol_en_aire_expirat_superior_a_0,0_mg/l,_fins_a_0,25_mg/l Conducir_un_menor_edad_un_vehiculo._Tasa_alcohol_en_aire_expirado_superior_a_0,0_mg/l,_hasta_0,25_mg/l LSV 500 M 0 
3392 CONDUCTOR_MENOR_REINCIDENT_TAXA_ALCOHOL_FINS_0,25_MG/L_SENSE CONDUCTOR_MENOR_REINCIDENTE_TAXA_ALCOHOL_HASTA_0,25_MG/L_SIN Conductor_reincident._Conduir_un_menor_edat_un_vehicle._Taxa_alcohol_en_aire_expirat_superior_a_0,0_mg/l,_fins_a_0,25_mg/l Conductor_reincidente._Conducir_un_menor_edad_un_vehiculo._Tasa_alcohol_en_aire_expirado_superior_a_0,0_mg/l,_hasta_0,25_mg/l LSV 1000 M 0 
3393 CONDUCT_MENOR_CICLE/VMP/CICLE_2RODES,_TAXA_ALCOHOL_FINS_0,25 CONDUC_MENOR_CICLO/_MAS_2_RUEDA/VMP,_TAXA_ALCOHOL_HASTA_0,25 Conduir_un_menor_edat_una_bicicleta_/_vehicle_de_mobilitat_personal_(VMP)_/_cicle_de_mes_de_dues_rodes._Taxa_alcohol_en_aire_expirat_superior_a_0,0_mg/l,_fins_a_0,25_mg/l Conducir_un_menor_edad_una_bicicleta_/_vehiculo_de_movildad_personal_(VMP)_/_ciclo_de_mas_de_dos_ruedas._Tasa_alcohol_en_aire_expirado_superior_a_0,0_mg/l,_hasta_0,25_mg/l LSV 500 M 0 
